StartTime,EndTime,AreaID,UnitName,PsrType,quantity,hourly_time
2022-01-02 19:00:00+00:00,2022-01-02 20:00:00+00:00,10YSE-1--------K,MAW,B14,6414,2022-01-02 19:00:00+00:00
2022-01-02 20:00:00+00:00,2022-01-02 21:00:00+00:00,10YSE-1--------K,MAW,B14,6413,2022-01-02 20:00:00+00:00
2022-01-02 21:00:00+00:00,2022-01-02 22:00:00+00:00,10YSE-1--------K,MAW,B14,6413,2022-01-02 21:00:00+00:00
2022-01-02 22:00:00+00:00,2022-01-02 23:00:00+00:00,10YSE-1--------K,MAW,B14,6411,2022-01-02 22:00:00+00:00
2022-01-02 23:00:00+00:00,2022-01-03 00:00:00+00:00,10YSE-1--------K,MAW,B14,6411,2022-01-02 23:00:00+00:00
2022-01-03 00:00:00+00:00,2022-01-03 01:00:00+00:00,10YSE-1--------K,MAW,B14,6411,2022-01-03 00:00:00+00:00
2022-01-03 01:00:00+00:00,2022-01-03 02:00:00+00:00,10YSE-1--------K,MAW,B14,6412,2022-01-03 01:00:00+00:00
2022-01-03 02:00:00+00:00,2022-01-03 03:00:00+00:00,10YSE-1--------K,MAW,B14,6412,2022-01-03 02:00:00+00:00
2022-01-03 03:00:00+00:00,2022-01-03 04:00:00+00:00,10YSE-1--------K,MAW,B14,6411,2022-01-03 03:00:00+00:00
2022-01-03 04:00:00+00:00,2022-01-03 05:00:00+00:00,10YSE-1--------K,MAW,B14,6412,2022-01-03 04:00:00+00:00
2022-01-03 05:00:00+00:00,2022-01-03 06:00:00+00:00,10YSE-1--------K,MAW,B14,6412,2022-01-03 05:00:00+00:00
2022-01-03 06:00:00+00:00,2022-01-03 07:00:00+00:00,10YSE-1--------K,MAW,B14,6411,2022-01-03 06:00:00+00:00
2022-01-03 07:00:00+00:00,2022-01-03 08:00:00+00:00,10YSE-1--------K,MAW,B14,6409,2022-01-03 07:00:00+00:00
2022-01-03 08:00:00+00:00,2022-01-03 09:00:00+00:00,10YSE-1--------K,MAW,B14,6410,2022-01-03 08:00:00+00:00
2022-01-03 09:00:00+00:00,2022-01-03 10:00:00+00:00,10YSE-1--------K,MAW,B14,6411,2022-01-03 09:00:00+00:00
2022-01-03 10:00:00+00:00,2022-01-03 11:00:00+00:00,10YSE-1--------K,MAW,B14,6411,2022-01-03 10:00:00+00:00
2022-01-03 11:00:00+00:00,2022-01-03 12:00:00+00:00,10YSE-1--------K,MAW,B14,6411,2022-01-03 11:00:00+00:00
2022-01-03 12:00:00+00:00,2022-01-03 13:00:00+00:00,10YSE-1--------K,MAW,B14,6412,2022-01-03 12:00:00+00:00
2022-01-03 13:00:00+00:00,2022-01-03 14:00:00+00:00,10YSE-1--------K,MAW,B14,6410,2022-01-03 13:00:00+00:00
2022-01-03 14:00:00+00:00,2022-01-03 15:00:00+00:00,10YSE-1--------K,MAW,B14,6409,2022-01-03 14:00:00+00:00
2022-01-03 15:00:00+00:00,2022-01-03 16:00:00+00:00,10YSE-1--------K,MAW,B14,6408,2022-01-03 15:00:00+00:00
2022-01-03 16:00:00+00:00,2022-01-03 17:00:00+00:00,10YSE-1--------K,MAW,B14,6410,2022-01-03 16:00:00+00:00
2022-01-03 17:00:00+00:00,2022-01-03 18:00:00+00:00,10YSE-1--------K,MAW,B14,6408,2022-01-03 17:00:00+00:00
2022-01-03 18:00:00+00:00,2022-01-03 19:00:00+00:00,10YSE-1--------K,MAW,B14,6410,2022-01-03 18:00:00+00:00
2022-01-03 19:00:00+00:00,2022-01-03 20:00:00+00:00,10YSE-1--------K,MAW,B14,6411,2022-01-03 19:00:00+00:00
2022-01-03 20:00:00+00:00,2022-01-03 21:00:00+00:00,10YSE-1--------K,MAW,B14,6411,2022-01-03 20:00:00+00:00
2022-01-03 21:00:00+00:00,2022-01-03 22:00:00+00:00,10YSE-1--------K,MAW,B14,6411,2022-01-03 21:00:00+00:00
2022-01-03 22:00:00+00:00,2022-01-03 23:00:00+00:00,10YSE-1--------K,MAW,B14,6405,2022-01-03 22:00:00+00:00
2022-01-03 23:00:00+00:00,2022-01-04 00:00:00+00:00,10YSE-1--------K,MAW,B14,6405,2022-01-03 23:00:00+00:00
2022-01-04 00:00:00+00:00,2022-01-04 01:00:00+00:00,10YSE-1--------K,MAW,B14,6405,2022-01-04 00:00:00+00:00
2022-01-04 01:00:00+00:00,2022-01-04 02:00:00+00:00,10YSE-1--------K,MAW,B14,6419,2022-01-04 01:00:00+00:00
2022-01-04 02:00:00+00:00,2022-01-04 03:00:00+00:00,10YSE-1--------K,MAW,B14,6502,2022-01-04 02:00:00+00:00
2022-01-04 03:00:00+00:00,2022-01-04 04:00:00+00:00,10YSE-1--------K,MAW,B14,6596,2022-01-04 03:00:00+00:00
2022-01-04 04:00:00+00:00,2022-01-04 05:00:00+00:00,10YSE-1--------K,MAW,B14,6724,2022-01-04 04:00:00+00:00
2022-01-04 05:00:00+00:00,2022-01-04 06:00:00+00:00,10YSE-1--------K,MAW,B14,6809,2022-01-04 05:00:00+00:00
2022-01-04 06:00:00+00:00,2022-01-04 07:00:00+00:00,10YSE-1--------K,MAW,B14,6852,2022-01-04 06:00:00+00:00
2022-01-04 07:00:00+00:00,2022-01-04 08:00:00+00:00,10YSE-1--------K,MAW,B14,6923,2022-01-04 07:00:00+00:00
2022-01-04 08:00:00+00:00,2022-01-04 09:00:00+00:00,10YSE-1--------K,MAW,B14,6944,2022-01-04 08:00:00+00:00
2022-01-04 09:00:00+00:00,2022-01-04 10:00:00+00:00,10YSE-1--------K,MAW,B14,6949,2022-01-04 09:00:00+00:00
2022-01-04 10:00:00+00:00,2022-01-04 11:00:00+00:00,10YSE-1--------K,MAW,B14,6960,2022-01-04 10:00:00+00:00
2022-01-04 11:00:00+00:00,2022-01-04 12:00:00+00:00,10YSE-1--------K,MAW,B14,6970,2022-01-04 11:00:00+00:00
2022-01-04 12:00:00+00:00,2022-01-04 13:00:00+00:00,10YSE-1--------K,MAW,B14,6973,2022-01-04 12:00:00+00:00
2022-01-04 13:00:00+00:00,2022-01-04 14:00:00+00:00,10YSE-1--------K,MAW,B14,6974,2022-01-04 13:00:00+00:00
2022-01-04 14:00:00+00:00,2022-01-04 15:00:00+00:00,10YSE-1--------K,MAW,B14,6972,2022-01-04 14:00:00+00:00
2022-01-04 15:00:00+00:00,2022-01-04 16:00:00+00:00,10YSE-1--------K,MAW,B14,6972,2022-01-04 15:00:00+00:00
2022-01-04 16:00:00+00:00,2022-01-04 17:00:00+00:00,10YSE-1--------K,MAW,B14,6972,2022-01-04 16:00:00+00:00
2022-01-04 17:00:00+00:00,2022-01-04 18:00:00+00:00,10YSE-1--------K,MAW,B14,6971,2022-01-04 17:00:00+00:00
2022-01-04 18:00:00+00:00,2022-01-04 19:00:00+00:00,10YSE-1--------K,MAW,B14,6972,2022-01-04 18:00:00+00:00
2022-01-04 19:00:00+00:00,2022-01-04 20:00:00+00:00,10YSE-1--------K,MAW,B14,6974,2022-01-04 19:00:00+00:00
2022-01-04 20:00:00+00:00,2022-01-04 21:00:00+00:00,10YSE-1--------K,MAW,B14,6974,2022-01-04 20:00:00+00:00
2022-01-04 21:00:00+00:00,2022-01-04 22:00:00+00:00,10YSE-1--------K,MAW,B14,6974,2022-01-04 21:00:00+00:00
2022-01-04 22:00:00+00:00,2022-01-04 23:00:00+00:00,10YSE-1--------K,MAW,B14,6975,2022-01-04 22:00:00+00:00
2022-01-04 23:00:00+00:00,2022-01-05 00:00:00+00:00,10YSE-1--------K,MAW,B14,6976,2022-01-04 23:00:00+00:00
2022-01-05 00:00:00+00:00,2022-01-05 01:00:00+00:00,10YSE-1--------K,MAW,B14,6973,2022-01-05 00:00:00+00:00
2022-01-05 01:00:00+00:00,2022-01-05 02:00:00+00:00,10YSE-1--------K,MAW,B14,6972,2022-01-05 01:00:00+00:00
2022-01-05 02:00:00+00:00,2022-01-05 03:00:00+00:00,10YSE-1--------K,MAW,B14,6974,2022-01-05 02:00:00+00:00
2022-01-05 03:00:00+00:00,2022-01-05 04:00:00+00:00,10YSE-1--------K,MAW,B14,6973,2022-01-05 03:00:00+00:00
2022-01-05 04:00:00+00:00,2022-01-05 05:00:00+00:00,10YSE-1--------K,MAW,B14,6975,2022-01-05 04:00:00+00:00
2022-01-05 05:00:00+00:00,2022-01-05 06:00:00+00:00,10YSE-1--------K,MAW,B14,6976,2022-01-05 05:00:00+00:00
2022-01-05 06:00:00+00:00,2022-01-05 07:00:00+00:00,10YSE-1--------K,MAW,B14,6976,2022-01-05 06:00:00+00:00
2022-01-05 07:00:00+00:00,2022-01-05 08:00:00+00:00,10YSE-1--------K,MAW,B14,6975,2022-01-05 07:00:00+00:00
2022-01-05 08:00:00+00:00,2022-01-05 09:00:00+00:00,10YSE-1--------K,MAW,B14,6982,2022-01-05 08:00:00+00:00
2022-01-05 09:00:00+00:00,2022-01-05 10:00:00+00:00,10YSE-1--------K,MAW,B14,6977,2022-01-05 09:00:00+00:00
2022-01-05 10:00:00+00:00,2022-01-05 11:00:00+00:00,10YSE-1--------K,MAW,B14,6977,2022-01-05 10:00:00+00:00
2022-01-05 11:00:00+00:00,2022-01-05 12:00:00+00:00,10YSE-1--------K,MAW,B14,6977,2022-01-05 11:00:00+00:00
2022-01-05 12:00:00+00:00,2022-01-05 13:00:00+00:00,10YSE-1--------K,MAW,B14,6977,2022-01-05 12:00:00+00:00
2022-01-05 13:00:00+00:00,2022-01-05 14:00:00+00:00,10YSE-1--------K,MAW,B14,6976,2022-01-05 13:00:00+00:00
2022-01-05 14:00:00+00:00,2022-01-05 15:00:00+00:00,10YSE-1--------K,MAW,B14,6976,2022-01-05 14:00:00+00:00
2022-01-05 15:00:00+00:00,2022-01-05 16:00:00+00:00,10YSE-1--------K,MAW,B14,6974,2022-01-05 15:00:00+00:00
2022-01-05 16:00:00+00:00,2022-01-05 17:00:00+00:00,10YSE-1--------K,MAW,B14,6973,2022-01-05 16:00:00+00:00
2022-01-05 17:00:00+00:00,2022-01-05 18:00:00+00:00,10YSE-1--------K,MAW,B14,6972,2022-01-05 17:00:00+00:00
2022-01-05 18:00:00+00:00,2022-01-05 19:00:00+00:00,10YSE-1--------K,MAW,B14,6971,2022-01-05 18:00:00+00:00
2022-01-05 19:00:00+00:00,2022-01-05 20:00:00+00:00,10YSE-1--------K,MAW,B14,6972,2022-01-05 19:00:00+00:00
2022-01-05 20:00:00+00:00,2022-01-05 21:00:00+00:00,10YSE-1--------K,MAW,B14,6972,2022-01-05 20:00:00+00:00
2022-01-05 21:00:00+00:00,2022-01-05 22:00:00+00:00,10YSE-1--------K,MAW,B14,6972,2022-01-05 21:00:00+00:00
2022-01-05 22:00:00+00:00,2022-01-05 23:00:00+00:00,10YSE-1--------K,MAW,B14,6971,2022-01-05 22:00:00+00:00
2022-01-05 23:00:00+00:00,2022-01-06 00:00:00+00:00,10YSE-1--------K,MAW,B14,6969,2022-01-05 23:00:00+00:00
2022-01-06 00:00:00+00:00,2022-01-06 01:00:00+00:00,10YSE-1--------K,MAW,B14,6969,2022-01-06 00:00:00+00:00
2022-01-06 01:00:00+00:00,2022-01-06 02:00:00+00:00,10YSE-1--------K,MAW,B14,6971,2022-01-06 01:00:00+00:00
2022-01-06 02:00:00+00:00,2022-01-06 03:00:00+00:00,10YSE-1--------K,MAW,B14,6971,2022-01-06 02:00:00+00:00
2022-01-06 03:00:00+00:00,2022-01-06 04:00:00+00:00,10YSE-1--------K,MAW,B14,6970,2022-01-06 03:00:00+00:00
2022-01-06 04:00:00+00:00,2022-01-06 05:00:00+00:00,10YSE-1--------K,MAW,B14,6970,2022-01-06 04:00:00+00:00
2022-01-06 05:00:00+00:00,2022-01-06 06:00:00+00:00,10YSE-1--------K,MAW,B14,6970,2022-01-06 05:00:00+00:00
2022-01-06 06:00:00+00:00,2022-01-06 07:00:00+00:00,10YSE-1--------K,MAW,B14,6629,2022-01-06 06:00:00+00:00
2022-01-06 07:00:00+00:00,2022-01-06 08:00:00+00:00,10YSE-1--------K,MAW,B14,6287,2022-01-06 07:00:00+00:00
2022-01-06 08:00:00+00:00,2022-01-06 09:00:00+00:00,10YSE-1--------K,MAW,B14,6317,2022-01-06 08:00:00+00:00
2022-01-06 09:00:00+00:00,2022-01-06 10:00:00+00:00,10YSE-1--------K,MAW,B14,6369,2022-01-06 09:00:00+00:00
2022-01-06 10:00:00+00:00,2022-01-06 11:00:00+00:00,10YSE-1--------K,MAW,B14,6396,2022-01-06 10:00:00+00:00
2022-01-06 11:00:00+00:00,2022-01-06 12:00:00+00:00,10YSE-1--------K,MAW,B14,6395,2022-01-06 11:00:00+00:00
2022-01-06 12:00:00+00:00,2022-01-06 13:00:00+00:00,10YSE-1--------K,MAW,B14,6397,2022-01-06 12:00:00+00:00
2022-01-06 13:00:00+00:00,2022-01-06 14:00:00+00:00,10YSE-1--------K,MAW,B14,6424,2022-01-06 13:00:00+00:00
2022-01-06 14:00:00+00:00,2022-01-06 15:00:00+00:00,10YSE-1--------K,MAW,B14,6559,2022-01-06 14:00:00+00:00
2022-01-06 15:00:00+00:00,2022-01-06 16:00:00+00:00,10YSE-1--------K,MAW,B14,6667,2022-01-06 15:00:00+00:00
2022-01-06 16:00:00+00:00,2022-01-06 17:00:00+00:00,10YSE-1--------K,MAW,B14,6668,2022-01-06 16:00:00+00:00
2022-01-06 17:00:00+00:00,2022-01-06 18:00:00+00:00,10YSE-1--------K,MAW,B14,6668,2022-01-06 17:00:00+00:00
2022-01-06 18:00:00+00:00,2022-01-06 19:00:00+00:00,10YSE-1--------K,MAW,B14,6672,2022-01-06 18:00:00+00:00
2022-01-06 19:00:00+00:00,2022-01-06 20:00:00+00:00,10YSE-1--------K,MAW,B14,6096,2022-01-06 19:00:00+00:00
2022-01-06 20:00:00+00:00,2022-01-06 21:00:00+00:00,10YSE-1--------K,MAW,B14,5541,2022-01-06 20:00:00+00:00
2022-01-06 21:00:00+00:00,2022-01-06 22:00:00+00:00,10YSE-1--------K,MAW,B14,5546,2022-01-06 21:00:00+00:00
2022-01-06 22:00:00+00:00,2022-01-06 23:00:00+00:00,10YSE-1--------K,MAW,B14,5550,2022-01-06 22:00:00+00:00
2022-01-06 23:00:00+00:00,2022-01-07 00:00:00+00:00,10YSE-1--------K,MAW,B14,5557,2022-01-06 23:00:00+00:00
2022-01-07 00:00:00+00:00,2022-01-07 01:00:00+00:00,10YSE-1--------K,MAW,B14,5564,2022-01-07 00:00:00+00:00
2022-01-07 01:00:00+00:00,2022-01-07 02:00:00+00:00,10YSE-1--------K,MAW,B14,5555,2022-01-07 01:00:00+00:00
2022-01-07 02:00:00+00:00,2022-01-07 03:00:00+00:00,10YSE-1--------K,MAW,B14,5556,2022-01-07 02:00:00+00:00
2022-01-07 03:00:00+00:00,2022-01-07 04:00:00+00:00,10YSE-1--------K,MAW,B14,5563,2022-01-07 03:00:00+00:00
2022-01-07 04:00:00+00:00,2022-01-07 05:00:00+00:00,10YSE-1--------K,MAW,B14,5586,2022-01-07 04:00:00+00:00
2022-01-07 05:00:00+00:00,2022-01-07 06:00:00+00:00,10YSE-1--------K,MAW,B14,5586,2022-01-07 05:00:00+00:00
2022-01-07 06:00:00+00:00,2022-01-07 07:00:00+00:00,10YSE-1--------K,MAW,B14,5587,2022-01-07 06:00:00+00:00
2022-01-07 07:00:00+00:00,2022-01-07 08:00:00+00:00,10YSE-1--------K,MAW,B14,5595,2022-01-07 07:00:00+00:00
2022-01-07 08:00:00+00:00,2022-01-07 09:00:00+00:00,10YSE-1--------K,MAW,B14,5617,2022-01-07 08:00:00+00:00
2022-01-07 09:00:00+00:00,2022-01-07 10:00:00+00:00,10YSE-1--------K,MAW,B14,5617,2022-01-07 09:00:00+00:00
2022-01-07 10:00:00+00:00,2022-01-07 11:00:00+00:00,10YSE-1--------K,MAW,B14,5616,2022-01-07 10:00:00+00:00
2022-01-07 11:00:00+00:00,2022-01-07 12:00:00+00:00,10YSE-1--------K,MAW,B14,5624,2022-01-07 11:00:00+00:00
2022-01-07 12:00:00+00:00,2022-01-07 13:00:00+00:00,10YSE-1--------K,MAW,B14,5645,2022-01-07 12:00:00+00:00
2022-01-07 13:00:00+00:00,2022-01-07 14:00:00+00:00,10YSE-1--------K,MAW,B14,5645,2022-01-07 13:00:00+00:00
2022-01-07 14:00:00+00:00,2022-01-07 15:00:00+00:00,10YSE-1--------K,MAW,B14,5647,2022-01-07 14:00:00+00:00
2022-01-07 15:00:00+00:00,2022-01-07 16:00:00+00:00,10YSE-1--------K,MAW,B14,5655,2022-01-07 15:00:00+00:00
2022-01-07 16:00:00+00:00,2022-01-07 17:00:00+00:00,10YSE-1--------K,MAW,B14,5678,2022-01-07 16:00:00+00:00
2022-01-07 17:00:00+00:00,2022-01-07 18:00:00+00:00,10YSE-1--------K,MAW,B14,5678,2022-01-07 17:00:00+00:00
2022-01-07 18:00:00+00:00,2022-01-07 19:00:00+00:00,10YSE-1--------K,MAW,B14,5678,2022-01-07 18:00:00+00:00
2022-01-07 19:00:00+00:00,2022-01-07 20:00:00+00:00,10YSE-1--------K,MAW,B14,5686,2022-01-07 19:00:00+00:00
2022-01-07 20:00:00+00:00,2022-01-07 21:00:00+00:00,10YSE-1--------K,MAW,B14,5709,2022-01-07 20:00:00+00:00
2022-01-07 21:00:00+00:00,2022-01-07 22:00:00+00:00,10YSE-1--------K,MAW,B14,5708,2022-01-07 21:00:00+00:00
2022-01-07 22:00:00+00:00,2022-01-07 23:00:00+00:00,10YSE-1--------K,MAW,B14,5708,2022-01-07 22:00:00+00:00
2022-01-07 23:00:00+00:00,2022-01-08 00:00:00+00:00,10YSE-1--------K,MAW,B14,5714,2022-01-07 23:00:00+00:00
2022-01-08 00:00:00+00:00,2022-01-08 01:00:00+00:00,10YSE-1--------K,MAW,B14,5735,2022-01-08 00:00:00+00:00
2022-01-08 01:00:00+00:00,2022-01-08 02:00:00+00:00,10YSE-1--------K,MAW,B14,5705,2022-01-08 01:00:00+00:00
2022-01-08 02:00:00+00:00,2022-01-08 03:00:00+00:00,10YSE-1--------K,MAW,B14,5704,2022-01-08 02:00:00+00:00
2022-01-08 03:00:00+00:00,2022-01-08 04:00:00+00:00,10YSE-1--------K,MAW,B14,5711,2022-01-08 03:00:00+00:00
2022-01-08 04:00:00+00:00,2022-01-08 05:00:00+00:00,10YSE-1--------K,MAW,B14,5731,2022-01-08 04:00:00+00:00
2022-01-08 05:00:00+00:00,2022-01-08 06:00:00+00:00,10YSE-1--------K,MAW,B14,5731,2022-01-08 05:00:00+00:00
2022-01-08 06:00:00+00:00,2022-01-08 07:00:00+00:00,10YSE-1--------K,MAW,B14,5731,2022-01-08 06:00:00+00:00
2022-01-08 07:00:00+00:00,2022-01-08 08:00:00+00:00,10YSE-1--------K,MAW,B14,5737,2022-01-08 07:00:00+00:00
2022-01-08 08:00:00+00:00,2022-01-08 09:00:00+00:00,10YSE-1--------K,MAW,B14,5758,2022-01-08 08:00:00+00:00
2022-01-08 09:00:00+00:00,2022-01-08 10:00:00+00:00,10YSE-1--------K,MAW,B14,5757,2022-01-08 09:00:00+00:00
2022-01-08 10:00:00+00:00,2022-01-08 11:00:00+00:00,10YSE-1--------K,MAW,B14,5759,2022-01-08 10:00:00+00:00
2022-01-08 11:00:00+00:00,2022-01-08 12:00:00+00:00,10YSE-1--------K,MAW,B14,5765,2022-01-08 11:00:00+00:00
2022-01-08 12:00:00+00:00,2022-01-08 13:00:00+00:00,10YSE-1--------K,MAW,B14,5784,2022-01-08 12:00:00+00:00
2022-01-08 13:00:00+00:00,2022-01-08 14:00:00+00:00,10YSE-1--------K,MAW,B14,5785,2022-01-08 13:00:00+00:00
2022-01-08 14:00:00+00:00,2022-01-08 15:00:00+00:00,10YSE-1--------K,MAW,B14,5785,2022-01-08 14:00:00+00:00
2022-01-08 15:00:00+00:00,2022-01-08 16:00:00+00:00,10YSE-1--------K,MAW,B14,5791,2022-01-08 15:00:00+00:00
2022-01-08 16:00:00+00:00,2022-01-08 17:00:00+00:00,10YSE-1--------K,MAW,B14,5792,2022-01-08 16:00:00+00:00
2022-01-08 17:00:00+00:00,2022-01-08 18:00:00+00:00,10YSE-1--------K,MAW,B14,5793,2022-01-08 17:00:00+00:00
2022-01-08 18:00:00+00:00,2022-01-08 19:00:00+00:00,10YSE-1--------K,MAW,B14,5812,2022-01-08 18:00:00+00:00
2022-01-08 19:00:00+00:00,2022-01-08 20:00:00+00:00,10YSE-1--------K,MAW,B14,5822,2022-01-08 19:00:00+00:00
2022-01-08 20:00:00+00:00,2022-01-08 21:00:00+00:00,10YSE-1--------K,MAW,B14,5832,2022-01-08 20:00:00+00:00
2022-01-08 21:00:00+00:00,2022-01-08 22:00:00+00:00,10YSE-1--------K,MAW,B14,5832,2022-01-08 21:00:00+00:00
2022-01-08 22:00:00+00:00,2022-01-08 23:00:00+00:00,10YSE-1--------K,MAW,B14,5833,2022-01-08 22:00:00+00:00
2022-01-08 23:00:00+00:00,2022-01-09 00:00:00+00:00,10YSE-1--------K,MAW,B14,5832,2022-01-08 23:00:00+00:00
2022-01-09 00:00:00+00:00,2022-01-09 01:00:00+00:00,10YSE-1--------K,MAW,B14,5831,2022-01-09 00:00:00+00:00
2022-01-09 01:00:00+00:00,2022-01-09 02:00:00+00:00,10YSE-1--------K,MAW,B14,5832,2022-01-09 01:00:00+00:00
