StartTime,EndTime,AreaID,UnitName,PsrType,quantity,hourly_time
2022-01-03 12:00:00+00:00,2022-01-03 13:00:00+00:00,10Y1001A1001A83F,MAW,B14,16184,2022-01-03 12:00:00+00:00
2022-01-03 13:00:00+00:00,2022-01-03 14:00:00+00:00,10Y1001A1001A83F,MAW,B14,16187,2022-01-03 13:00:00+00:00
2022-01-03 14:00:00+00:00,2022-01-03 15:00:00+00:00,10Y1001A1001A83F,MAW,B14,16181,2022-01-03 14:00:00+00:00
2022-01-03 15:00:00+00:00,2022-01-03 16:00:00+00:00,10Y1001A1001A83F,MAW,B14,16191,2022-01-03 15:00:00+00:00
2022-01-03 16:00:00+00:00,2022-01-03 17:00:00+00:00,10Y1001A1001A83F,MAW,B14,16204,2022-01-03 16:00:00+00:00
2022-01-03 17:00:00+00:00,2022-01-03 18:00:00+00:00,10Y1001A1001A83F,MAW,B14,16203,2022-01-03 17:00:00+00:00
2022-01-03 18:00:00+00:00,2022-01-03 19:00:00+00:00,10Y1001A1001A83F,MAW,B14,16217,2022-01-03 18:00:00+00:00
2022-01-03 19:00:00+00:00,2022-01-03 20:00:00+00:00,10Y1001A1001A83F,MAW,B14,16224,2022-01-03 19:00:00+00:00
2022-01-03 20:00:00+00:00,2022-01-03 21:00:00+00:00,10Y1001A1001A83F,MAW,B14,16220,2022-01-03 20:00:00+00:00
2022-01-03 21:00:00+00:00,2022-01-03 22:00:00+00:00,10Y1001A1001A83F,MAW,B14,16260,2022-01-03 21:00:00+00:00
2022-01-03 22:00:00+00:00,2022-01-03 23:00:00+00:00,10Y1001A1001A83F,MAW,B14,16264,2022-01-03 22:00:00+00:00
2022-01-03 23:00:00+00:00,2022-01-04 00:00:00+00:00,10Y1001A1001A83F,MAW,B14,16243,2022-01-03 23:00:00+00:00
2022-01-04 00:00:00+00:00,2022-01-04 01:00:00+00:00,10Y1001A1001A83F,MAW,B14,16265,2022-01-04 00:00:00+00:00
2022-01-04 01:00:00+00:00,2022-01-04 02:00:00+00:00,10Y1001A1001A83F,MAW,B14,16267,2022-01-04 01:00:00+00:00
2022-01-04 02:00:00+00:00,2022-01-04 03:00:00+00:00,10Y1001A1001A83F,MAW,B14,16267,2022-01-04 02:00:00+00:00
2022-01-04 03:00:00+00:00,2022-01-04 04:00:00+00:00,10Y1001A1001A83F,MAW,B14,16258,2022-01-04 03:00:00+00:00
2022-01-04 04:00:00+00:00,2022-01-04 05:00:00+00:00,10Y1001A1001A83F,MAW,B14,16252,2022-01-04 04:00:00+00:00
2022-01-04 05:00:00+00:00,2022-01-04 06:00:00+00:00,10Y1001A1001A83F,MAW,B14,16244,2022-01-04 05:00:00+00:00
2022-01-04 06:00:00+00:00,2022-01-04 07:00:00+00:00,10Y1001A1001A83F,MAW,B14,16249,2022-01-04 06:00:00+00:00
2022-01-04 07:00:00+00:00,2022-01-04 08:00:00+00:00,10Y1001A1001A83F,MAW,B14,16267,2022-01-04 07:00:00+00:00
2022-01-04 08:00:00+00:00,2022-01-04 09:00:00+00:00,10Y1001A1001A83F,MAW,B14,16263,2022-01-04 08:00:00+00:00
2022-01-04 09:00:00+00:00,2022-01-04 10:00:00+00:00,10Y1001A1001A83F,MAW,B14,16258,2022-01-04 09:00:00+00:00
2022-01-04 10:00:00+00:00,2022-01-04 11:00:00+00:00,10Y1001A1001A83F,MAW,B14,16244,2022-01-04 10:00:00+00:00
2022-01-04 11:00:00+00:00,2022-01-04 12:00:00+00:00,10Y1001A1001A83F,MAW,B14,16204,2022-01-04 11:00:00+00:00
2022-01-04 12:00:00+00:00,2022-01-04 13:00:00+00:00,10Y1001A1001A83F,MAW,B14,16199,2022-01-04 12:00:00+00:00
2022-01-04 13:00:00+00:00,2022-01-04 14:00:00+00:00,10Y1001A1001A83F,MAW,B14,16197,2022-01-04 13:00:00+00:00
2022-01-04 14:00:00+00:00,2022-01-04 15:00:00+00:00,10Y1001A1001A83F,MAW,B14,16233,2022-01-04 14:00:00+00:00
2022-01-04 15:00:00+00:00,2022-01-04 16:00:00+00:00,10Y1001A1001A83F,MAW,B14,16256,2022-01-04 15:00:00+00:00
2022-01-04 16:00:00+00:00,2022-01-04 17:00:00+00:00,10Y1001A1001A83F,MAW,B14,16255,2022-01-04 16:00:00+00:00
2022-01-04 17:00:00+00:00,2022-01-04 18:00:00+00:00,10Y1001A1001A83F,MAW,B14,16272,2022-01-04 17:00:00+00:00
2022-01-04 18:00:00+00:00,2022-01-04 19:00:00+00:00,10Y1001A1001A83F,MAW,B14,16305,2022-01-04 18:00:00+00:00
2022-01-04 19:00:00+00:00,2022-01-04 20:00:00+00:00,10Y1001A1001A83F,MAW,B14,16324,2022-01-04 19:00:00+00:00
2022-01-04 20:00:00+00:00,2022-01-04 21:00:00+00:00,10Y1001A1001A83F,MAW,B14,16357,2022-01-04 20:00:00+00:00
2022-01-04 21:00:00+00:00,2022-01-04 22:00:00+00:00,10Y1001A1001A83F,MAW,B14,16357,2022-01-04 21:00:00+00:00
2022-01-04 22:00:00+00:00,2022-01-04 23:00:00+00:00,10Y1001A1001A83F,MAW,B14,16352,2022-01-04 22:00:00+00:00
2022-01-04 23:00:00+00:00,2022-01-05 00:00:00+00:00,10Y1001A1001A83F,MAW,B14,16359,2022-01-04 23:00:00+00:00
2022-01-05 00:00:00+00:00,2022-01-05 01:00:00+00:00,10Y1001A1001A83F,MAW,B14,16380,2022-01-05 00:00:00+00:00
2022-01-05 01:00:00+00:00,2022-01-05 02:00:00+00:00,10Y1001A1001A83F,MAW,B14,16386,2022-01-05 01:00:00+00:00
2022-01-05 02:00:00+00:00,2022-01-05 03:00:00+00:00,10Y1001A1001A83F,MAW,B14,16393,2022-01-05 02:00:00+00:00
2022-01-05 03:00:00+00:00,2022-01-05 04:00:00+00:00,10Y1001A1001A83F,MAW,B14,16391,2022-01-05 03:00:00+00:00
2022-01-05 04:00:00+00:00,2022-01-05 05:00:00+00:00,10Y1001A1001A83F,MAW,B14,16362,2022-01-05 04:00:00+00:00
2022-01-05 05:00:00+00:00,2022-01-05 06:00:00+00:00,10Y1001A1001A83F,MAW,B14,16327,2022-01-05 05:00:00+00:00
2022-01-05 06:00:00+00:00,2022-01-05 07:00:00+00:00,10Y1001A1001A83F,MAW,B14,16326,2022-01-05 06:00:00+00:00
2022-01-05 07:00:00+00:00,2022-01-05 08:00:00+00:00,10Y1001A1001A83F,MAW,B14,16365,2022-01-05 07:00:00+00:00
2022-01-05 08:00:00+00:00,2022-01-05 09:00:00+00:00,10Y1001A1001A83F,MAW,B14,16346,2022-01-05 08:00:00+00:00
2022-01-05 09:00:00+00:00,2022-01-05 10:00:00+00:00,10Y1001A1001A83F,MAW,B14,16337,2022-01-05 09:00:00+00:00
2022-01-05 10:00:00+00:00,2022-01-05 11:00:00+00:00,10Y1001A1001A83F,MAW,B14,16363,2022-01-05 10:00:00+00:00
2022-01-05 11:00:00+00:00,2022-01-05 12:00:00+00:00,10Y1001A1001A83F,MAW,B14,16358,2022-01-05 11:00:00+00:00
2022-01-05 12:00:00+00:00,2022-01-05 13:00:00+00:00,10Y1001A1001A83F,MAW,B14,16341,2022-01-05 12:00:00+00:00
2022-01-05 13:00:00+00:00,2022-01-05 14:00:00+00:00,10Y1001A1001A83F,MAW,B14,16346,2022-01-05 13:00:00+00:00
2022-01-05 14:00:00+00:00,2022-01-05 15:00:00+00:00,10Y1001A1001A83F,MAW,B14,16340,2022-01-05 14:00:00+00:00
2022-01-05 15:00:00+00:00,2022-01-05 16:00:00+00:00,10Y1001A1001A83F,MAW,B14,16345,2022-01-05 15:00:00+00:00
2022-01-05 16:00:00+00:00,2022-01-05 17:00:00+00:00,10Y1001A1001A83F,MAW,B14,16351,2022-01-05 16:00:00+00:00
2022-01-05 17:00:00+00:00,2022-01-05 18:00:00+00:00,10Y1001A1001A83F,MAW,B14,16353,2022-01-05 17:00:00+00:00
2022-01-05 18:00:00+00:00,2022-01-05 19:00:00+00:00,10Y1001A1001A83F,MAW,B14,16367,2022-01-05 18:00:00+00:00
2022-01-05 19:00:00+00:00,2022-01-05 20:00:00+00:00,10Y1001A1001A83F,MAW,B14,16372,2022-01-05 19:00:00+00:00
2022-01-05 20:00:00+00:00,2022-01-05 21:00:00+00:00,10Y1001A1001A83F,MAW,B14,16370,2022-01-05 20:00:00+00:00
2022-01-05 21:00:00+00:00,2022-01-05 22:00:00+00:00,10Y1001A1001A83F,MAW,B14,16389,2022-01-05 21:00:00+00:00
2022-01-05 22:00:00+00:00,2022-01-05 23:00:00+00:00,10Y1001A1001A83F,MAW,B14,16397,2022-01-05 22:00:00+00:00
2022-01-05 23:00:00+00:00,2022-01-06 00:00:00+00:00,10Y1001A1001A83F,MAW,B14,16390,2022-01-05 23:00:00+00:00
2022-01-06 00:00:00+00:00,2022-01-06 01:00:00+00:00,10Y1001A1001A83F,MAW,B14,16406,2022-01-06 00:00:00+00:00
2022-01-06 01:00:00+00:00,2022-01-06 02:00:00+00:00,10Y1001A1001A83F,MAW,B14,16395,2022-01-06 01:00:00+00:00
2022-01-06 02:00:00+00:00,2022-01-06 03:00:00+00:00,10Y1001A1001A83F,MAW,B14,16324,2022-01-06 02:00:00+00:00
2022-01-06 03:00:00+00:00,2022-01-06 04:00:00+00:00,10Y1001A1001A83F,MAW,B14,15990,2022-01-06 03:00:00+00:00
2022-01-06 04:00:00+00:00,2022-01-06 05:00:00+00:00,10Y1001A1001A83F,MAW,B14,15989,2022-01-06 04:00:00+00:00
2022-01-06 05:00:00+00:00,2022-01-06 06:00:00+00:00,10Y1001A1001A83F,MAW,B14,15995,2022-01-06 05:00:00+00:00
2022-01-06 06:00:00+00:00,2022-01-06 07:00:00+00:00,10Y1001A1001A83F,MAW,B14,15989,2022-01-06 06:00:00+00:00
2022-01-06 07:00:00+00:00,2022-01-06 08:00:00+00:00,10Y1001A1001A83F,MAW,B14,15964,2022-01-06 07:00:00+00:00
2022-01-06 08:00:00+00:00,2022-01-06 09:00:00+00:00,10Y1001A1001A83F,MAW,B14,15877,2022-01-06 08:00:00+00:00
2022-01-06 09:00:00+00:00,2022-01-06 10:00:00+00:00,10Y1001A1001A83F,MAW,B14,15866,2022-01-06 09:00:00+00:00
2022-01-06 10:00:00+00:00,2022-01-06 11:00:00+00:00,10Y1001A1001A83F,MAW,B14,15854,2022-01-06 10:00:00+00:00
2022-01-06 11:00:00+00:00,2022-01-06 12:00:00+00:00,10Y1001A1001A83F,MAW,B14,15891,2022-01-06 11:00:00+00:00
2022-01-06 12:00:00+00:00,2022-01-06 13:00:00+00:00,10Y1001A1001A83F,MAW,B14,16101,2022-01-06 12:00:00+00:00
2022-01-06 13:00:00+00:00,2022-01-06 14:00:00+00:00,10Y1001A1001A83F,MAW,B14,16393,2022-01-06 13:00:00+00:00
2022-01-06 14:00:00+00:00,2022-01-06 15:00:00+00:00,10Y1001A1001A83F,MAW,B14,16388,2022-01-06 14:00:00+00:00
2022-01-06 15:00:00+00:00,2022-01-06 16:00:00+00:00,10Y1001A1001A83F,MAW,B14,16388,2022-01-06 15:00:00+00:00
2022-01-06 16:00:00+00:00,2022-01-06 17:00:00+00:00,10Y1001A1001A83F,MAW,B14,16388,2022-01-06 16:00:00+00:00
2022-01-06 17:00:00+00:00,2022-01-06 18:00:00+00:00,10Y1001A1001A83F,MAW,B14,16378,2022-01-06 17:00:00+00:00
2022-01-06 18:00:00+00:00,2022-01-06 19:00:00+00:00,10Y1001A1001A83F,MAW,B14,16380,2022-01-06 18:00:00+00:00
2022-01-06 19:00:00+00:00,2022-01-06 20:00:00+00:00,10Y1001A1001A83F,MAW,B14,16381,2022-01-06 19:00:00+00:00
2022-01-06 20:00:00+00:00,2022-01-06 21:00:00+00:00,10Y1001A1001A83F,MAW,B14,16386,2022-01-06 20:00:00+00:00
2022-01-06 21:00:00+00:00,2022-01-06 22:00:00+00:00,10Y1001A1001A83F,MAW,B14,16398,2022-01-06 21:00:00+00:00
2022-01-06 22:00:00+00:00,2022-01-06 23:00:00+00:00,10Y1001A1001A83F,MAW,B14,16389,2022-01-06 22:00:00+00:00
2022-01-06 23:00:00+00:00,2022-01-07 00:00:00+00:00,10Y1001A1001A83F,MAW,B14,16350,2022-01-06 23:00:00+00:00
2022-01-07 00:00:00+00:00,2022-01-07 01:00:00+00:00,10Y1001A1001A83F,MAW,B14,16386,2022-01-07 00:00:00+00:00
2022-01-07 01:00:00+00:00,2022-01-07 02:00:00+00:00,10Y1001A1001A83F,MAW,B14,16398,2022-01-07 01:00:00+00:00
2022-01-07 02:00:00+00:00,2022-01-07 03:00:00+00:00,10Y1001A1001A83F,MAW,B14,16409,2022-01-07 02:00:00+00:00
2022-01-07 03:00:00+00:00,2022-01-07 04:00:00+00:00,10Y1001A1001A83F,MAW,B14,16398,2022-01-07 03:00:00+00:00
2022-01-07 04:00:00+00:00,2022-01-07 05:00:00+00:00,10Y1001A1001A83F,MAW,B14,16392,2022-01-07 04:00:00+00:00
2022-01-07 05:00:00+00:00,2022-01-07 06:00:00+00:00,10Y1001A1001A83F,MAW,B14,16389,2022-01-07 05:00:00+00:00
2022-01-07 06:00:00+00:00,2022-01-07 07:00:00+00:00,10Y1001A1001A83F,MAW,B14,16389,2022-01-07 06:00:00+00:00
2022-01-07 07:00:00+00:00,2022-01-07 08:00:00+00:00,10Y1001A1001A83F,MAW,B14,16410,2022-01-07 07:00:00+00:00
2022-01-07 08:00:00+00:00,2022-01-07 09:00:00+00:00,10Y1001A1001A83F,MAW,B14,16425,2022-01-07 08:00:00+00:00
2022-01-07 09:00:00+00:00,2022-01-07 10:00:00+00:00,10Y1001A1001A83F,MAW,B14,16410,2022-01-07 09:00:00+00:00
2022-01-07 10:00:00+00:00,2022-01-07 11:00:00+00:00,10Y1001A1001A83F,MAW,B14,16413,2022-01-07 10:00:00+00:00
2022-01-07 11:00:00+00:00,2022-01-07 12:00:00+00:00,10Y1001A1001A83F,MAW,B14,16411,2022-01-07 11:00:00+00:00
2022-01-07 12:00:00+00:00,2022-01-07 13:00:00+00:00,10Y1001A1001A83F,MAW,B14,16406,2022-01-07 12:00:00+00:00
2022-01-07 13:00:00+00:00,2022-01-07 14:00:00+00:00,10Y1001A1001A83F,MAW,B14,16407,2022-01-07 13:00:00+00:00
2022-01-07 14:00:00+00:00,2022-01-07 15:00:00+00:00,10Y1001A1001A83F,MAW,B14,16404,2022-01-07 14:00:00+00:00
2022-01-07 15:00:00+00:00,2022-01-07 16:00:00+00:00,10Y1001A1001A83F,MAW,B14,16374,2022-01-07 15:00:00+00:00
2022-01-07 16:00:00+00:00,2022-01-07 17:00:00+00:00,10Y1001A1001A83F,MAW,B14,16067,2022-01-07 16:00:00+00:00
2022-01-07 17:00:00+00:00,2022-01-07 18:00:00+00:00,10Y1001A1001A83F,MAW,B14,16034,2022-01-07 17:00:00+00:00
2022-01-07 18:00:00+00:00,2022-01-07 19:00:00+00:00,10Y1001A1001A83F,MAW,B14,15961,2022-01-07 18:00:00+00:00
2022-01-07 19:00:00+00:00,2022-01-07 20:00:00+00:00,10Y1001A1001A83F,MAW,B14,16106,2022-01-07 19:00:00+00:00
2022-01-07 20:00:00+00:00,2022-01-07 21:00:00+00:00,10Y1001A1001A83F,MAW,B14,16407,2022-01-07 20:00:00+00:00
2022-01-07 21:00:00+00:00,2022-01-07 22:00:00+00:00,10Y1001A1001A83F,MAW,B14,16414,2022-01-07 21:00:00+00:00
2022-01-07 22:00:00+00:00,2022-01-07 23:00:00+00:00,10Y1001A1001A83F,MAW,B14,16403,2022-01-07 22:00:00+00:00
2022-01-07 23:00:00+00:00,2022-01-08 00:00:00+00:00,10Y1001A1001A83F,MAW,B14,16049,2022-01-07 23:00:00+00:00
2022-01-08 00:00:00+00:00,2022-01-08 01:00:00+00:00,10Y1001A1001A83F,MAW,B14,15928,2022-01-08 00:00:00+00:00
2022-01-08 01:00:00+00:00,2022-01-08 02:00:00+00:00,10Y1001A1001A83F,MAW,B14,15931,2022-01-08 01:00:00+00:00
2022-01-08 02:00:00+00:00,2022-01-08 03:00:00+00:00,10Y1001A1001A83F,MAW,B14,15943,2022-01-08 02:00:00+00:00
2022-01-08 03:00:00+00:00,2022-01-08 04:00:00+00:00,10Y1001A1001A83F,MAW,B14,16366,2022-01-08 03:00:00+00:00
2022-01-08 04:00:00+00:00,2022-01-08 05:00:00+00:00,10Y1001A1001A83F,MAW,B14,16401,2022-01-08 04:00:00+00:00
2022-01-08 05:00:00+00:00,2022-01-08 06:00:00+00:00,10Y1001A1001A83F,MAW,B14,16390,2022-01-08 05:00:00+00:00
2022-01-08 06:00:00+00:00,2022-01-08 07:00:00+00:00,10Y1001A1001A83F,MAW,B14,16411,2022-01-08 06:00:00+00:00
2022-01-08 07:00:00+00:00,2022-01-08 08:00:00+00:00,10Y1001A1001A83F,MAW,B14,16392,2022-01-08 07:00:00+00:00
2022-01-08 08:00:00+00:00,2022-01-08 09:00:00+00:00,10Y1001A1001A83F,MAW,B14,16390,2022-01-08 08:00:00+00:00
2022-01-08 09:00:00+00:00,2022-01-08 10:00:00+00:00,10Y1001A1001A83F,MAW,B14,16382,2022-01-08 09:00:00+00:00
2022-01-08 10:00:00+00:00,2022-01-08 11:00:00+00:00,10Y1001A1001A83F,MAW,B14,16389,2022-01-08 10:00:00+00:00
2022-01-08 11:00:00+00:00,2022-01-08 12:00:00+00:00,10Y1001A1001A83F,MAW,B14,16390,2022-01-08 11:00:00+00:00
2022-01-08 12:00:00+00:00,2022-01-08 13:00:00+00:00,10Y1001A1001A83F,MAW,B14,16381,2022-01-08 12:00:00+00:00
2022-01-08 13:00:00+00:00,2022-01-08 14:00:00+00:00,10Y1001A1001A83F,MAW,B14,16380,2022-01-08 13:00:00+00:00
2022-01-08 14:00:00+00:00,2022-01-08 15:00:00+00:00,10Y1001A1001A83F,MAW,B14,16381,2022-01-08 14:00:00+00:00
2022-01-08 15:00:00+00:00,2022-01-08 16:00:00+00:00,10Y1001A1001A83F,MAW,B14,16385,2022-01-08 15:00:00+00:00
2022-01-08 16:00:00+00:00,2022-01-08 17:00:00+00:00,10Y1001A1001A83F,MAW,B14,16389,2022-01-08 16:00:00+00:00
2022-01-08 17:00:00+00:00,2022-01-08 18:00:00+00:00,10Y1001A1001A83F,MAW,B14,16398,2022-01-08 17:00:00+00:00
2022-01-08 18:00:00+00:00,2022-01-08 19:00:00+00:00,10Y1001A1001A83F,MAW,B14,16397,2022-01-08 18:00:00+00:00
2022-01-08 19:00:00+00:00,2022-01-08 20:00:00+00:00,10Y1001A1001A83F,MAW,B14,16395,2022-01-08 19:00:00+00:00
2022-01-08 20:00:00+00:00,2022-01-08 21:00:00+00:00,10Y1001A1001A83F,MAW,B14,16387,2022-01-08 20:00:00+00:00
