StartTime,EndTime,AreaID,UnitName,quantity_B01,hourly_time,quantity_B09,quantity_B11,quantity_B12,quantity_B14,quantity_B15,quantity_B16,quantity_B17,quantity_B19,total_green_energy,Load
2021-12-31 23:00:00+00:00,2022-01-01 00:00:00+00:00,10YHU-MAVIR----U,MAW,132,2021-12-31 23:00:00+00:00,0,11,9,1950,7,0,15,126,2250,4254
2022-01-01 00:00:00+00:00,2022-01-01 01:00:00+00:00,10YHU-MAVIR----U,MAW,523,2022-01-01 00:00:00+00:00,0,44,36,7795,30,0,57,743,9228,16457
2022-01-01 01:00:00+00:00,2022-01-01 02:00:00+00:00,10YHU-MAVIR----U,MAW,516,2022-01-01 01:00:00+00:00,0,44,36,7790,28,0,58,902,9374,15426
2022-01-01 02:00:00+00:00,2022-01-01 03:00:00+00:00,10YHU-MAVIR----U,MAW,507,2022-01-01 02:00:00+00:00,0,44,36,7790,28,0,56,945,9406,14781
2022-01-01 03:00:00+00:00,2022-01-01 04:00:00+00:00,10YHU-MAVIR----U,MAW,506,2022-01-01 03:00:00+00:00,0,44,36,7794,28,0,57,673,9138,14630
2022-01-01 04:00:00+00:00,2022-01-01 05:00:00+00:00,10YHU-MAVIR----U,MAW,504,2022-01-01 04:00:00+00:00,0,44,36,7794,28,0,52,697,9155,14688
2022-01-01 05:00:00+00:00,2022-01-01 06:00:00+00:00,10YHU-MAVIR----U,MAW,511,2022-01-01 05:00:00+00:00,0,44,36,7790,27,0,52,832,9292,14960
2022-01-01 06:00:00+00:00,2022-01-01 07:00:00+00:00,10YHU-MAVIR----U,MAW,524,2022-01-01 06:00:00+00:00,0,44,36,7790,28,127,61,868,9478,15034
2022-01-01 07:00:00+00:00,2022-01-01 08:00:00+00:00,10YHU-MAVIR----U,MAW,522,2022-01-01 07:00:00+00:00,0,44,36,7792,30,1029,60,786,10299,15259
2022-01-01 08:00:00+00:00,2022-01-01 09:00:00+00:00,10YHU-MAVIR----U,MAW,520,2022-01-01 08:00:00+00:00,0,44,36,7794,32,2264,65,701,11456,15551
2022-01-01 09:00:00+00:00,2022-01-01 10:00:00+00:00,10YHU-MAVIR----U,MAW,519,2022-01-01 09:00:00+00:00,0,44,36,7697,32,2889,60,685,11962,16045
2022-01-01 10:00:00+00:00,2022-01-01 11:00:00+00:00,10YHU-MAVIR----U,MAW,522,2022-01-01 10:00:00+00:00,0,44,36,7573,32,2982,63,715,11967,16500
2022-01-01 11:00:00+00:00,2022-01-01 12:00:00+00:00,10YHU-MAVIR----U,MAW,517,2022-01-01 11:00:00+00:00,0,44,36,7786,34,2393,68,821,11699,16966
2022-01-01 12:00:00+00:00,2022-01-01 13:00:00+00:00,10YHU-MAVIR----U,MAW,518,2022-01-01 12:00:00+00:00,0,44,36,7800,34,1513,69,881,10895,17195
2022-01-01 13:00:00+00:00,2022-01-01 14:00:00+00:00,10YHU-MAVIR----U,MAW,518,2022-01-01 13:00:00+00:00,0,44,36,7799,35,746,56,750,9984,17488
2022-01-01 14:00:00+00:00,2022-01-01 15:00:00+00:00,10YHU-MAVIR----U,MAW,520,2022-01-01 14:00:00+00:00,0,44,36,7802,35,116,43,766,9362,18052
2022-01-01 15:00:00+00:00,2022-01-01 16:00:00+00:00,10YHU-MAVIR----U,MAW,519,2022-01-01 15:00:00+00:00,0,44,36,7801,33,0,44,787,9264,19157
2022-01-01 16:00:00+00:00,2022-01-01 17:00:00+00:00,10YHU-MAVIR----U,MAW,520,2022-01-01 16:00:00+00:00,0,44,36,7795,32,0,54,795,9276,19169
2022-01-01 17:00:00+00:00,2022-01-01 18:00:00+00:00,10YHU-MAVIR----U,MAW,521,2022-01-01 17:00:00+00:00,0,44,36,7792,32,0,62,654,9141,19117
2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,10YHU-MAVIR----U,MAW,518,2022-01-01 18:00:00+00:00,0,44,36,7792,32,0,60,524,9006,19077
2022-01-01 19:00:00+00:00,2022-01-01 20:00:00+00:00,10YHU-MAVIR----U,MAW,519,2022-01-01 19:00:00+00:00,0,44,36,7791,34,0,58,530,9012,18695
2022-01-01 20:00:00+00:00,2022-01-01 21:00:00+00:00,10YHU-MAVIR----U,MAW,519,2022-01-01 20:00:00+00:00,0,44,36,7790,33,0,60,476,8958,18142
2022-01-01 21:00:00+00:00,2022-01-01 22:00:00+00:00,10YHU-MAVIR----U,MAW,518,2022-01-01 21:00:00+00:00,0,44,36,7793,33,0,60,390,8874,17310
2022-01-01 22:00:00+00:00,2022-01-01 23:00:00+00:00,10YHU-MAVIR----U,MAW,521,2022-01-01 22:00:00+00:00,0,44,36,7792,35,0,58,363,8849,16380
2022-01-01 23:00:00+00:00,2022-01-02 00:00:00+00:00,10YHU-MAVIR----U,MAW,519,2022-01-01 23:00:00+00:00,0,44,36,7804,30,0,60,335,8828,15480
2022-01-02 00:00:00+00:00,2022-01-02 01:00:00+00:00,10YHU-MAVIR----U,MAW,515,2022-01-02 00:00:00+00:00,0,44,36,7803,27,0,59,271,8755,14901
2022-01-02 01:00:00+00:00,2022-01-02 02:00:00+00:00,10YHU-MAVIR----U,MAW,512,2022-01-02 01:00:00+00:00,0,44,36,7801,28,0,58,114,8593,14342
2022-01-02 02:00:00+00:00,2022-01-02 03:00:00+00:00,10YHU-MAVIR----U,MAW,506,2022-01-02 02:00:00+00:00,0,44,36,7801,26,0,59,33,8505,14142
2022-01-02 03:00:00+00:00,2022-01-02 04:00:00+00:00,10YHU-MAVIR----U,MAW,504,2022-01-02 03:00:00+00:00,0,44,36,7796,26,0,61,64,8531,14436
2022-01-02 04:00:00+00:00,2022-01-02 05:00:00+00:00,10YHU-MAVIR----U,MAW,500,2022-01-02 04:00:00+00:00,0,44,36,7798,26,0,62,236,8702,15008
2022-01-02 05:00:00+00:00,2022-01-02 06:00:00+00:00,10YHU-MAVIR----U,MAW,504,2022-01-02 05:00:00+00:00,0,44,36,7797,29,0,56,358,8824,16122
2022-01-02 06:00:00+00:00,2022-01-02 07:00:00+00:00,10YHU-MAVIR----U,MAW,518,2022-01-02 06:00:00+00:00,0,44,36,7800,32,122,61,354,8967,16881
2022-01-02 07:00:00+00:00,2022-01-02 08:00:00+00:00,10YHU-MAVIR----U,MAW,518,2022-01-02 07:00:00+00:00,1,44,36,7801,35,924,68,363,9790,17859
2022-01-02 08:00:00+00:00,2022-01-02 09:00:00+00:00,10YHU-MAVIR----U,MAW,520,2022-01-02 08:00:00+00:00,4,44,36,7806,39,2154,72,344,11019,18359
2022-01-02 09:00:00+00:00,2022-01-02 10:00:00+00:00,10YHU-MAVIR----U,MAW,518,2022-01-02 09:00:00+00:00,4,44,36,7570,37,2936,66,287,11498,18526
2022-01-02 10:00:00+00:00,2022-01-02 11:00:00+00:00,10YHU-MAVIR----U,MAW,521,2022-01-02 10:00:00+00:00,4,44,35,7323,39,3122,66,211,11365,18846
2022-01-02 11:00:00+00:00,2022-01-02 12:00:00+00:00,10YHU-MAVIR----U,MAW,516,2022-01-02 11:00:00+00:00,4,44,32,7327,39,2818,67,164,11011,18756
2022-01-02 12:00:00+00:00,2022-01-02 13:00:00+00:00,10YHU-MAVIR----U,MAW,514,2022-01-02 12:00:00+00:00,0,44,32,7557,40,1907,67,129,10290,18838
2022-01-02 13:00:00+00:00,2022-01-02 14:00:00+00:00,10YHU-MAVIR----U,MAW,513,2022-01-02 13:00:00+00:00,0,44,32,7784,42,871,63,104,9453,19191
2022-01-02 14:00:00+00:00,2022-01-02 15:00:00+00:00,10YHU-MAVIR----U,MAW,529,2022-01-02 14:00:00+00:00,0,42,32,7779,43,167,60,107,8759,19941
2022-01-02 15:00:00+00:00,2022-01-02 16:00:00+00:00,10YHU-MAVIR----U,MAW,542,2022-01-02 15:00:00+00:00,0,40,32,7779,40,0,67,122,8622,21433
2022-01-02 16:00:00+00:00,2022-01-02 17:00:00+00:00,10YHU-MAVIR----U,MAW,542,2022-01-02 16:00:00+00:00,0,40,32,7779,40,0,57,115,8605,21539
2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,10YHU-MAVIR----U,MAW,542,2022-01-02 17:00:00+00:00,3,40,32,7780,40,0,58,63,8558,21399
2022-01-02 18:00:00+00:00,2022-01-02 19:00:00+00:00,10YHU-MAVIR----U,MAW,542,2022-01-02 18:00:00+00:00,4,40,32,7787,40,0,63,89,8597,21157
2022-01-02 19:00:00+00:00,2022-01-02 20:00:00+00:00,10YHU-MAVIR----U,MAW,542,2022-01-02 19:00:00+00:00,4,40,32,7788,38,0,64,134,8642,20457
2022-01-02 20:00:00+00:00,2022-01-02 21:00:00+00:00,10YHU-MAVIR----U,MAW,542,2022-01-02 20:00:00+00:00,4,40,32,7796,36,0,63,178,8691,19465
2022-01-02 21:00:00+00:00,2022-01-02 22:00:00+00:00,10YHU-MAVIR----U,MAW,545,2022-01-02 21:00:00+00:00,4,39,32,7802,32,0,59,184,8697,18475
2022-01-02 22:00:00+00:00,2022-01-02 23:00:00+00:00,10YHU-MAVIR----U,MAW,545,2022-01-02 22:00:00+00:00,4,36,32,7792,32,0,47,218,8706,17309
2022-01-02 23:00:00+00:00,2022-01-03 00:00:00+00:00,10YHU-MAVIR----U,MAW,516,2022-01-02 23:00:00+00:00,4,36,32,7776,28,0,41,413,8846,16340
2022-01-03 00:00:00+00:00,2022-01-03 01:00:00+00:00,10YHU-MAVIR----U,MAW,512,2022-01-03 00:00:00+00:00,4,36,32,7785,28,0,38,620,9055,15728
2022-01-03 01:00:00+00:00,2022-01-03 02:00:00+00:00,10YHU-MAVIR----U,MAW,512,2022-01-03 01:00:00+00:00,4,36,32,7790,28,0,41,607,9050,15247
2022-01-03 02:00:00+00:00,2022-01-03 03:00:00+00:00,10YHU-MAVIR----U,MAW,502,2022-01-03 02:00:00+00:00,4,36,32,7784,27,0,37,405,8827,15225
2022-01-03 03:00:00+00:00,2022-01-03 04:00:00+00:00,10YHU-MAVIR----U,MAW,500,2022-01-03 03:00:00+00:00,4,36,32,7784,28,0,38,360,8782,16018
2022-01-03 04:00:00+00:00,2022-01-03 05:00:00+00:00,10YHU-MAVIR----U,MAW,501,2022-01-03 04:00:00+00:00,4,36,32,7788,27,0,34,544,8966,18135
2022-01-03 05:00:00+00:00,2022-01-03 06:00:00+00:00,10YHU-MAVIR----U,MAW,516,2022-01-03 05:00:00+00:00,4,36,32,7783,31,0,30,363,8795,21080
2022-01-03 06:00:00+00:00,2022-01-03 07:00:00+00:00,10YHU-MAVIR----U,MAW,517,2022-01-03 06:00:00+00:00,1,33,23,7786,37,49,35,766,9247,22265
2022-01-03 07:00:00+00:00,2022-01-03 08:00:00+00:00,10YHU-MAVIR----U,MAW,515,2022-01-03 07:00:00+00:00,0,32,16,7792,42,324,32,839,9592,22989
2022-01-03 08:00:00+00:00,2022-01-03 09:00:00+00:00,10YHU-MAVIR----U,MAW,514,2022-01-03 08:00:00+00:00,0,25,16,7791,42,428,42,773,9631,23502
2022-01-03 09:00:00+00:00,2022-01-03 10:00:00+00:00,10YHU-MAVIR----U,MAW,516,2022-01-03 09:00:00+00:00,0,12,16,7785,39,662,50,737,9817,23775
2022-01-03 10:00:00+00:00,2022-01-03 11:00:00+00:00,10YHU-MAVIR----U,MAW,512,2022-01-03 10:00:00+00:00,0,29,16,7786,37,994,40,914,10328,23804
2022-01-03 11:00:00+00:00,2022-01-03 12:00:00+00:00,10YHU-MAVIR----U,MAW,514,2022-01-03 11:00:00+00:00,0,32,16,7785,39,1167,49,827,10429,23651
2022-01-03 12:00:00+00:00,2022-01-03 13:00:00+00:00,10YHU-MAVIR----U,MAW,513,2022-01-03 12:00:00+00:00,0,32,17,7793,36,1269,56,930,10646,22992
2022-01-03 13:00:00+00:00,2022-01-03 14:00:00+00:00,10YHU-MAVIR----U,MAW,512,2022-01-03 13:00:00+00:00,0,32,25,7790,38,746,63,765,9971,23119
2022-01-03 14:00:00+00:00,2022-01-03 15:00:00+00:00,10YHU-MAVIR----U,MAW,510,2022-01-03 14:00:00+00:00,0,32,31,7788,42,107,63,751,9324,23529
2022-01-03 15:00:00+00:00,2022-01-03 16:00:00+00:00,10YHU-MAVIR----U,MAW,516,2022-01-03 15:00:00+00:00,0,32,30,7788,43,0,65,585,9059,24350
2022-01-03 16:00:00+00:00,2022-01-03 17:00:00+00:00,10YHU-MAVIR----U,MAW,511,2022-01-03 16:00:00+00:00,0,32,28,7790,43,0,64,441,8909,24105
2022-01-03 17:00:00+00:00,2022-01-03 18:00:00+00:00,10YHU-MAVIR----U,MAW,516,2022-01-03 17:00:00+00:00,0,30,28,7790,40,0,65,367,8836,23765
2022-01-03 18:00:00+00:00,2022-01-03 19:00:00+00:00,10YHU-MAVIR----U,MAW,507,2022-01-03 18:00:00+00:00,0,28,28,7792,40,0,71,279,8745,23324
2022-01-03 19:00:00+00:00,2022-01-03 20:00:00+00:00,10YHU-MAVIR----U,MAW,507,2022-01-03 19:00:00+00:00,0,28,27,7795,37,0,71,169,8634,22524
2022-01-03 20:00:00+00:00,2022-01-03 21:00:00+00:00,10YHU-MAVIR----U,MAW,516,2022-01-03 20:00:00+00:00,0,28,24,7788,34,0,73,222,8685,21649
2022-01-03 21:00:00+00:00,2022-01-03 22:00:00+00:00,10YHU-MAVIR----U,MAW,517,2022-01-03 21:00:00+00:00,0,28,24,7786,34,0,72,254,8715,20734
2022-01-03 22:00:00+00:00,2022-01-03 23:00:00+00:00,10YHU-MAVIR----U,MAW,524,2022-01-03 22:00:00+00:00,0,28,24,7784,32,0,73,181,8646,19566
2022-01-03 23:00:00+00:00,2022-01-04 00:00:00+00:00,10YHU-MAVIR----U,MAW,521,2022-01-03 23:00:00+00:00,0,28,24,7795,32,0,72,219,8691,18383
2022-01-04 00:00:00+00:00,2022-01-04 01:00:00+00:00,10YHU-MAVIR----U,MAW,516,2022-01-04 00:00:00+00:00,0,28,24,7812,31,0,72,248,8731,17491
2022-01-04 01:00:00+00:00,2022-01-04 02:00:00+00:00,10YHU-MAVIR----U,MAW,516,2022-01-04 01:00:00+00:00,0,28,24,7806,30,0,68,303,8775,16824
2022-01-04 02:00:00+00:00,2022-01-04 03:00:00+00:00,10YHU-MAVIR----U,MAW,516,2022-01-04 02:00:00+00:00,0,28,24,7627,31,0,69,339,8634,16628
2022-01-04 03:00:00+00:00,2022-01-04 04:00:00+00:00,10YHU-MAVIR----U,MAW,516,2022-01-04 03:00:00+00:00,0,28,24,7375,31,0,67,307,8348,17349
2022-01-04 04:00:00+00:00,2022-01-04 05:00:00+00:00,10YHU-MAVIR----U,MAW,513,2022-01-04 04:00:00+00:00,0,28,22,7126,29,0,60,282,8060,19280
2022-01-04 05:00:00+00:00,2022-01-04 06:00:00+00:00,10YHU-MAVIR----U,MAW,519,2022-01-04 05:00:00+00:00,0,28,20,6867,34,0,54,265,7787,22153
2022-01-04 06:00:00+00:00,2022-01-04 07:00:00+00:00,10YHU-MAVIR----U,MAW,528,2022-01-04 06:00:00+00:00,0,28,19,6783,32,124,58,152,7724,22996
2022-01-04 07:00:00+00:00,2022-01-04 08:00:00+00:00,10YHU-MAVIR----U,MAW,529,2022-01-04 07:00:00+00:00,0,28,16,6777,32,749,61,150,8342,22979
2022-01-04 08:00:00+00:00,2022-01-04 09:00:00+00:00,10YHU-MAVIR----U,MAW,532,2022-01-04 08:00:00+00:00,0,28,18,6895,34,1345,64,295,9211,22958
2022-01-04 09:00:00+00:00,2022-01-04 10:00:00+00:00,10YHU-MAVIR----U,MAW,533,2022-01-04 09:00:00+00:00,0,28,20,7028,36,1591,62,301,9599,23194
2022-01-04 10:00:00+00:00,2022-01-04 11:00:00+00:00,10YHU-MAVIR----U,MAW,532,2022-01-04 10:00:00+00:00,0,28,16,7153,36,1524,63,418,9770,23504
2022-01-04 11:00:00+00:00,2022-01-04 12:00:00+00:00,10YHU-MAVIR----U,MAW,529,2022-01-04 11:00:00+00:00,0,28,16,7266,35,1110,66,566,9616,23930
2022-01-04 12:00:00+00:00,2022-01-04 13:00:00+00:00,10YHU-MAVIR----U,MAW,534,2022-01-04 12:00:00+00:00,0,27,16,7386,35,677,65,799,9539,23658
2022-01-04 13:00:00+00:00,2022-01-04 14:00:00+00:00,10YHU-MAVIR----U,MAW,548,2022-01-04 13:00:00+00:00,0,28,16,7509,38,339,64,975,9517,23807
2022-01-04 14:00:00+00:00,2022-01-04 15:00:00+00:00,10YHU-MAVIR----U,MAW,552,2022-01-04 14:00:00+00:00,0,24,16,7632,40,67,64,1029,9424,24064
2022-01-04 15:00:00+00:00,2022-01-04 16:00:00+00:00,10YHU-MAVIR----U,MAW,539,2022-01-04 15:00:00+00:00,0,24,16,7757,40,0,59,1127,9562,24804
2022-01-04 16:00:00+00:00,2022-01-04 17:00:00+00:00,10YHU-MAVIR----U,MAW,534,2022-01-04 16:00:00+00:00,0,24,16,7800,40,0,58,1132,9604,24481
2022-01-04 17:00:00+00:00,2022-01-04 18:00:00+00:00,10YHU-MAVIR----U,MAW,540,2022-01-04 17:00:00+00:00,0,24,16,7797,40,0,58,1103,9578,24196
2022-01-04 18:00:00+00:00,2022-01-04 19:00:00+00:00,10YHU-MAVIR----U,MAW,536,2022-01-04 18:00:00+00:00,0,24,16,7799,40,0,60,1010,9485,23676
2022-01-04 19:00:00+00:00,2022-01-04 20:00:00+00:00,10YHU-MAVIR----U,MAW,537,2022-01-04 19:00:00+00:00,0,24,15,7796,37,0,59,1000,9468,22830
2022-01-04 20:00:00+00:00,2022-01-04 21:00:00+00:00,10YHU-MAVIR----U,MAW,539,2022-01-04 20:00:00+00:00,0,24,12,7787,39,0,59,776,9236,21785
2022-01-04 21:00:00+00:00,2022-01-04 22:00:00+00:00,10YHU-MAVIR----U,MAW,542,2022-01-04 21:00:00+00:00,0,24,12,7799,40,0,61,866,9344,20845
2022-01-04 22:00:00+00:00,2022-01-04 23:00:00+00:00,10YHU-MAVIR----U,MAW,538,2022-01-04 22:00:00+00:00,0,24,12,7798,35,0,57,867,9331,19721
2022-01-04 23:00:00+00:00,2022-01-05 00:00:00+00:00,10YHU-MAVIR----U,MAW,514,2022-01-04 23:00:00+00:00,0,24,12,7794,32,0,59,809,9244,18448
2022-01-05 00:00:00+00:00,2022-01-05 01:00:00+00:00,10YHU-MAVIR----U,MAW,510,2022-01-05 00:00:00+00:00,0,24,12,7799,32,0,58,762,9197,17644
2022-01-05 01:00:00+00:00,2022-01-05 02:00:00+00:00,10YHU-MAVIR----U,MAW,512,2022-01-05 01:00:00+00:00,0,24,12,7797,31,0,57,697,9130,17016
2022-01-05 02:00:00+00:00,2022-01-05 03:00:00+00:00,10YHU-MAVIR----U,MAW,496,2022-01-05 02:00:00+00:00,0,24,12,7793,31,0,59,635,9050,16847
2022-01-05 03:00:00+00:00,2022-01-05 04:00:00+00:00,10YHU-MAVIR----U,MAW,431,2022-01-05 03:00:00+00:00,0,24,12,7796,30,0,59,600,8952,17583
2022-01-05 04:00:00+00:00,2022-01-05 05:00:00+00:00,10YHU-MAVIR----U,MAW,454,2022-01-05 04:00:00+00:00,0,24,12,7789,31,0,60,413,8783,19351
2022-01-05 05:00:00+00:00,2022-01-05 06:00:00+00:00,10YHU-MAVIR----U,MAW,533,2022-01-05 05:00:00+00:00,0,24,12,7794,34,0,60,352,8809,22297
2022-01-05 06:00:00+00:00,2022-01-05 07:00:00+00:00,10YHU-MAVIR----U,MAW,539,2022-01-05 06:00:00+00:00,0,24,12,7796,36,42,59,448,8956,23121
2022-01-05 07:00:00+00:00,2022-01-05 08:00:00+00:00,10YHU-MAVIR----U,MAW,533,2022-01-05 07:00:00+00:00,0,24,12,7795,40,242,62,336,9044,23629
2022-01-05 08:00:00+00:00,2022-01-05 09:00:00+00:00,10YHU-MAVIR----U,MAW,534,2022-01-05 08:00:00+00:00,0,21,12,7787,40,578,66,177,9215,23905
2022-01-05 09:00:00+00:00,2022-01-05 10:00:00+00:00,10YHU-MAVIR----U,MAW,534,2022-01-05 09:00:00+00:00,0,16,12,7800,40,796,68,182,9448,24176
2022-01-05 10:00:00+00:00,2022-01-05 11:00:00+00:00,10YHU-MAVIR----U,MAW,544,2022-01-05 10:00:00+00:00,0,16,12,7806,40,777,64,284,9543,24580
2022-01-05 11:00:00+00:00,2022-01-05 12:00:00+00:00,10YHU-MAVIR----U,MAW,544,2022-01-05 11:00:00+00:00,0,16,12,7799,40,763,63,204,9441,24634
2022-01-05 12:00:00+00:00,2022-01-05 13:00:00+00:00,10YHU-MAVIR----U,MAW,539,2022-01-05 12:00:00+00:00,0,16,12,7790,40,564,59,164,9184,24283
2022-01-05 13:00:00+00:00,2022-01-05 14:00:00+00:00,10YHU-MAVIR----U,MAW,537,2022-01-05 13:00:00+00:00,0,16,11,7786,40,162,65,214,8831,24548
2022-01-05 14:00:00+00:00,2022-01-05 15:00:00+00:00,10YHU-MAVIR----U,MAW,524,2022-01-05 14:00:00+00:00,0,16,8,7786,41,14,65,232,8686,24738
2022-01-05 15:00:00+00:00,2022-01-05 16:00:00+00:00,10YHU-MAVIR----U,MAW,519,2022-01-05 15:00:00+00:00,0,16,8,7804,44,0,66,318,8775,25260
2022-01-05 16:00:00+00:00,2022-01-05 17:00:00+00:00,10YHU-MAVIR----U,MAW,517,2022-01-05 16:00:00+00:00,0,16,8,7806,44,0,60,569,9020,24805
2022-01-05 17:00:00+00:00,2022-01-05 18:00:00+00:00,10YHU-MAVIR----U,MAW,521,2022-01-05 17:00:00+00:00,0,16,8,7801,44,0,64,658,9112,24515
2022-01-05 18:00:00+00:00,2022-01-05 19:00:00+00:00,10YHU-MAVIR----U,MAW,533,2022-01-05 18:00:00+00:00,0,16,8,7800,43,0,61,890,9351,24048
2022-01-05 19:00:00+00:00,2022-01-05 20:00:00+00:00,10YHU-MAVIR----U,MAW,534,2022-01-05 19:00:00+00:00,0,16,8,7805,41,0,63,897,9364,23220
2022-01-05 20:00:00+00:00,2022-01-05 21:00:00+00:00,10YHU-MAVIR----U,MAW,536,2022-01-05 20:00:00+00:00,0,16,8,7797,41,0,60,884,9342,22289
2022-01-05 21:00:00+00:00,2022-01-05 22:00:00+00:00,10YHU-MAVIR----U,MAW,541,2022-01-05 21:00:00+00:00,0,16,7,7797,42,0,61,673,9137,21453
2022-01-05 22:00:00+00:00,2022-01-05 23:00:00+00:00,10YHU-MAVIR----U,MAW,534,2022-01-05 22:00:00+00:00,0,16,4,7805,40,0,59,599,9057,20432
2022-01-05 23:00:00+00:00,2022-01-06 00:00:00+00:00,10YHU-MAVIR----U,MAW,511,2022-01-05 23:00:00+00:00,0,16,4,7782,38,0,61,671,9083,19179
2022-01-06 00:00:00+00:00,2022-01-06 01:00:00+00:00,10YHU-MAVIR----U,MAW,516,2022-01-06 00:00:00+00:00,0,16,4,7778,36,0,63,505,8918,18356
2022-01-06 01:00:00+00:00,2022-01-06 02:00:00+00:00,10YHU-MAVIR----U,MAW,512,2022-01-06 01:00:00+00:00,0,16,4,7774,32,0,56,426,8820,17668
2022-01-06 02:00:00+00:00,2022-01-06 03:00:00+00:00,10YHU-MAVIR----U,MAW,515,2022-01-06 02:00:00+00:00,3,16,4,7775,32,0,58,385,8788,17518
2022-01-06 03:00:00+00:00,2022-01-06 04:00:00+00:00,10YHU-MAVIR----U,MAW,519,2022-01-06 03:00:00+00:00,4,16,4,7776,31,0,59,375,8784,18269
2022-01-06 04:00:00+00:00,2022-01-06 05:00:00+00:00,10YHU-MAVIR----U,MAW,523,2022-01-06 04:00:00+00:00,4,16,4,7776,31,0,59,413,8826,20137
2022-01-06 05:00:00+00:00,2022-01-06 06:00:00+00:00,10YHU-MAVIR----U,MAW,533,2022-01-06 05:00:00+00:00,4,16,4,7769,38,0,56,427,8847,23160
2022-01-06 06:00:00+00:00,2022-01-06 07:00:00+00:00,10YHU-MAVIR----U,MAW,534,2022-01-06 06:00:00+00:00,4,16,3,7757,39,43,55,381,8832,24170
2022-01-06 07:00:00+00:00,2022-01-06 08:00:00+00:00,10YHU-MAVIR----U,MAW,535,2022-01-06 07:00:00+00:00,4,16,0,7762,39,414,61,334,9165,24458
2022-01-06 08:00:00+00:00,2022-01-06 09:00:00+00:00,10YHU-MAVIR----U,MAW,539,2022-01-06 08:00:00+00:00,4,16,0,7764,40,1013,57,404,9837,24250
2022-01-06 09:00:00+00:00,2022-01-06 10:00:00+00:00,10YHU-MAVIR----U,MAW,538,2022-01-06 09:00:00+00:00,4,16,0,7767,42,1372,57,560,10356,24073
2022-01-06 10:00:00+00:00,2022-01-06 11:00:00+00:00,10YHU-MAVIR----U,MAW,544,2022-01-06 10:00:00+00:00,4,16,0,7777,40,1423,59,822,10685,24298
2022-01-06 11:00:00+00:00,2022-01-06 12:00:00+00:00,10YHU-MAVIR----U,MAW,544,2022-01-06 11:00:00+00:00,4,14,0,7769,38,1383,61,833,10646,24507
2022-01-06 12:00:00+00:00,2022-01-06 13:00:00+00:00,10YHU-MAVIR----U,MAW,534,2022-01-06 12:00:00+00:00,4,14,0,7770,40,1000,53,754,10169,24278
2022-01-06 13:00:00+00:00,2022-01-06 14:00:00+00:00,10YHU-MAVIR----U,MAW,525,2022-01-06 13:00:00+00:00,3,16,0,7769,43,542,56,813,9767,24527
2022-01-06 14:00:00+00:00,2022-01-06 15:00:00+00:00,10YHU-MAVIR----U,MAW,520,2022-01-06 14:00:00+00:00,3,16,0,7773,44,102,58,1056,9572,24744
2022-01-06 15:00:00+00:00,2022-01-06 16:00:00+00:00,10YHU-MAVIR----U,MAW,520,2022-01-06 15:00:00+00:00,4,16,0,7781,44,0,52,805,9222,25493
2022-01-06 16:00:00+00:00,2022-01-06 17:00:00+00:00,10YHU-MAVIR----U,MAW,520,2022-01-06 16:00:00+00:00,4,16,0,7783,43,0,57,814,9237,25290
2022-01-06 17:00:00+00:00,2022-01-06 18:00:00+00:00,10YHU-MAVIR----U,MAW,522,2022-01-06 17:00:00+00:00,4,16,0,7783,42,0,54,723,9144,25096
2022-01-06 18:00:00+00:00,2022-01-06 19:00:00+00:00,10YHU-MAVIR----U,MAW,522,2022-01-06 18:00:00+00:00,4,16,0,7781,43,0,49,646,9061,24771
2022-01-06 19:00:00+00:00,2022-01-06 20:00:00+00:00,10YHU-MAVIR----U,MAW,524,2022-01-06 19:00:00+00:00,4,16,0,7779,43,0,57,614,9037,23984
2022-01-06 20:00:00+00:00,2022-01-06 21:00:00+00:00,10YHU-MAVIR----U,MAW,526,2022-01-06 20:00:00+00:00,4,16,0,7781,44,0,56,357,8784,23026
2022-01-06 21:00:00+00:00,2022-01-06 22:00:00+00:00,10YHU-MAVIR----U,MAW,536,2022-01-06 21:00:00+00:00,4,16,0,7786,44,0,56,448,8890,22152
2022-01-06 22:00:00+00:00,2022-01-06 23:00:00+00:00,10YHU-MAVIR----U,MAW,529,2022-01-06 22:00:00+00:00,4,16,0,7783,41,0,54,564,8991,21060
2022-01-06 23:00:00+00:00,2022-01-07 00:00:00+00:00,10YHU-MAVIR----U,MAW,512,2022-01-06 23:00:00+00:00,4,16,0,7784,36,0,59,485,8896,19668
2022-01-07 00:00:00+00:00,2022-01-07 01:00:00+00:00,10YHU-MAVIR----U,MAW,517,2022-01-07 00:00:00+00:00,4,16,0,7792,36,0,56,391,8812,18965
2022-01-07 01:00:00+00:00,2022-01-07 02:00:00+00:00,10YHU-MAVIR----U,MAW,511,2022-01-07 01:00:00+00:00,4,16,0,7793,36,0,56,139,8555,18378
2022-01-07 02:00:00+00:00,2022-01-07 03:00:00+00:00,10YHU-MAVIR----U,MAW,514,2022-01-07 02:00:00+00:00,4,16,0,7794,36,0,56,24,8444,18244
2022-01-07 03:00:00+00:00,2022-01-07 04:00:00+00:00,10YHU-MAVIR----U,MAW,519,2022-01-07 03:00:00+00:00,4,16,0,7789,36,0,56,16,8436,19047
